  Request error: 404, message='Not Found', url='https://openrouter.ai/api/v1/chat/completions', retrying in 5s...
  [87/200] hard2_0171: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
  [88/200] hard2_0196: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
  [89/200] hard2_0059: PARSE_ERR (expected=True, got=None, $0.0000, 111.2s)
  [90/200] hard2_0009: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
  [91/200] hard2_0109: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
  [92/200] hard2_0033: PARSE_ERR (expected=True, got=None, $0.0000, 111.2s)
  [93/200] hard2_0134: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
  [94/200] hard2_0159: PARSE_ERR (expected=True, got=None, $0.0000, 111.2s)
  [95/200] hard2_0084: PARSE_ERR (expected=False, got=None, $0.0000, 111.2s)
  [96/200] hard2_0022: PARSE_ERR (expected=True, got=None, $0.0000, 111.2s)
  [97/200] hard2_0047: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [98/200] hard2_0184: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [99/200] hard2_0097: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [100/200] hard2_0072: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [101/200] hard2_0197: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [102/200] hard2_0122: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [103/200] hard2_0060: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [104/200] hard2_0010: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [105/200] hard2_0110: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [106/200] hard2_0172: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [107/200] hard2_0135: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [108/200] hard2_0185: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [109/200] hard2_0035: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [110/200] hard2_0048: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [111/200] hard2_0123: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [112/200] hard2_0073: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [113/200] hard2_0148: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [114/200] hard2_0098: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [115/200] hard2_0198: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [116/200] hard2_0061: PARSE_ERR (expected=True, got=None, $0.0000, 111.3s)
  [117/200] hard2_0011: PARSE_ERR (expected=False, got=None, $0.0000, 111.3s)
  [118/200] hard2_0036: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [119/200] hard2_0147: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [120/200] hard2_0086: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [121/200] hard2_0136: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [122/200] hard2_0161: PARSE_ERR (expected=False, got=None, $0.0000, 111.4s)
  [123/200] hard2_0111: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [124/200] hard2_0049: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [125/200] hard2_0186: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [126/200] hard2_0085: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [127/200] hard2_0149: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [128/200] hard2_0024: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [129/200] hard2_0074: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [130/200] hard2_0160: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [131/200] hard2_0099: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [132/200] hard2_0199: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [133/200] hard2_0173: PARSE_ERR (expected=False, got=None, $0.0000, 111.4s)
  [134/200] hard2_0012: PARSE_ERR (expected=False, got=None, $0.0000, 111.4s)
  [135/200] hard2_0062: PARSE_ERR (expected=False, got=None, $0.0000, 111.4s)
  [136/200] hard2_0023: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [137/200] hard2_0087: PARSE_ERR (expected=False, got=None, $0.0000, 111.4s)
  [138/200] hard2_0112: PARSE_ERR (expected=False, got=None, $0.0000, 111.4s)
  [139/200] hard2_0187: PARSE_ERR (expected=False, got=None, $0.0000, 111.4s)
  [140/200] hard2_0075: PARSE_ERR (expected=True, got=None, $0.0000, 111.4s)
  [141/200] hard2_0150: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [142/200] hard2_0025: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [143/200] hard2_0050: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [144/200] hard2_0124: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [145/200] hard2_0013: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [146/200] hard2_0038: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [147/200] hard2_0174: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [148/200] hard2_0088: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [149/200] hard2_0125: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [150/200] hard2_0063: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [151/200] hard2_0138: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [152/200] hard2_0162: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [153/200] hard2_0163: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [154/200] hard2_0001: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [155/200] hard2_0051: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [156/200] hard2_0151: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [157/200] hard2_0137: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [158/200] hard2_0113: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [159/200] hard2_0188: PARSE_ERR (expected=False, got=None, $0.0000, 111.5s)
  [160/200] hard2_0026: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [161/200] hard2_0089: PARSE_ERR (expected=True, got=None, $0.0000, 111.5s)
  [162/200] hard2_0100: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [163/200] hard2_0076: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [164/200] hard2_0175: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [165/200] hard2_0126: PARSE_ERR (expected=True, got=None, $0.0000, 111.6s)
  [166/200] hard2_0176: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [167/200] hard2_0039: PARSE_ERR (expected=True, got=None, $0.0000, 111.6s)
  [168/200] hard2_0014: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [169/200] hard2_0064: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [170/200] hard2_0101: PARSE_ERR (expected=True, got=None, $0.0000, 111.6s)
  [171/200] hard2_0037: PARSE_ERR (expected=True, got=None, $0.0000, 111.6s)
  [172/200] hard2_0189: PARSE_ERR (expected=True, got=None, $0.0000, 111.6s)
  [173/200] hard2_0200: PARSE_ERR (expected=True, got=None, $0.0000, 111.6s)
  [174/200] hard2_0139: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [175/200] hard2_0002: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [176/200] hard2_0077: PARSE_ERR (expected=False, got=None, $0.0000, 111.6s)
  [177/200] hard2_0164: PARSE_ERR (expected=True, got=None, $0.0000, 111.6s)
  [178/200] hard2_0152: PARSE_ERR (expected=False, got=None, $0.0000, 111.7s)
  [179/200] hard2_0127: PARSE_ERR (expected=True, got=None, $0.0000, 111.7s)
  [180/200] hard2_0027: PARSE_ERR (expected=False, got=None, $0.0000, 111.7s)
  [181/200] hard2_0114: PARSE_ERR (expected=True, got=None, $0.0000, 111.7s)
  [182/200] hard2_0065: PARSE_ERR (expected=True, got=None, $0.0000, 111.7s)
  [183/200] hard2_0015: PARSE_ERR (expected=False, got=None, $0.0000, 111.7s)
  [184/200] hard2_0102: PARSE_ERR (expected=False, got=None, $0.0000, 111.8s)
  [185/200] hard2_0090: PARSE_ERR (expected=False, got=None, $0.0000, 111.8s)
  [186/200] hard2_0165: PARSE_ERR (expected=False, got=None, $0.0000, 111.8s)
  [187/200] hard2_0140: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [188/200] hard2_0103: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [189/200] hard2_0052: PARSE_ERR (expected=False, got=None, $0.0000, 111.8s)
  [190/200] hard2_0003: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [191/200] hard2_0190: PARSE_ERR (expected=False, got=None, $0.0000, 111.8s)
  [192/200] hard2_0078: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [193/200] hard2_0177: PARSE_ERR (expected=False, got=None, $0.0000, 111.8s)
  [194/200] hard2_0028: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [195/200] hard2_0053: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [196/200] hard2_0128: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [197/200] hard2_0153: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [198/200] hard2_0178: PARSE_ERR (expected=True, got=None, $0.0000, 111.8s)
  [199/200] hard2_0040: PARSE_ERR (expected=True, got=None, $0.0000, 111.9s)
  [200/200] hard2_0115: PARSE_ERR (expected=True, got=None, $0.0000, 112.3s)

============================================================
  Model:       llama-3.3-70b (openrouter)
  Dataset:     hard2
  Prompt:      cheatsheets/v7.2_10KB_cheatsheet.md
============================================================
  Total problems:     200
  Correct:            0/0 (0.0%)
  Wrong:              0
  Parse errors:       200
  ---
  TRUE→TRUE:          0
  TRUE→FALSE:         0  (missed implications)
  FALSE→TRUE:         0  (confabulations)
  FALSE→FALSE:        0
  ---
  Total cost:         $0.0000
  Total tokens:       0 in / 0 out
  Avg latency:        111.2s
============================================================


Results written to: results/20260419_v7.2/llama-3.3-70b_openrouter_hard2_20260419_152520.csv
Reasoning written to: results/20260419_v7.2/llama-3.3-70b_openrouter_hard2_20260419_152520.json
